respondent_id,degree_program,task_data_entry,task_documents,task_computer_use,task_data_analysis,task_physical,task_other,task_client_comms,task_internal_comms,task_managing,task_decision_making,task_creative,task_teaching,task_caregiving,skill_financial_statements,skill_tax_computation,skill_auditing,skill_cost_accounting,skill_bookkeeping,skill_business_law,skill_management_accounting,skill_pfrs,skill_computerized_accounting,skill_data_interpretation,skill_marketing_principles,skill_human_resource_mgmt,skill_operations_management,skill_business_communication,skill_financial_management,skill_entrepreneurship,skill_business_ethics,skill_strategic_management,skill_consumer_behavior,skill_business_research,skill_programming,skill_database_management,skill_network_administration,skill_web_development,skill_systems_analysis,skill_cybersecurity,skill_technical_documentation,skill_software_testing,skill_cloud_computing,skill_it_project_management,skill_algorithms_ds,skill_software_engineering,skill_operating_systems,skill_computer_architecture,skill_machine_learning_basics,skill_theory_of_computation,skill_mobile_development,skill_parallel_computing,skill_research_methods_cs,skill_capstone_systems,skill_lesson_planning,skill_classroom_management,skill_curriculum_development,skill_educational_assessment,skill_child_development,skill_inclusive_education,skill_teaching_strategies,skill_educational_technology,skill_professional_ethics_ed,skill_community_engagement,skill_patient_assessment,skill_medication_administration,skill_health_education,skill_nursing_care_planning,skill_infection_control,skill_emergency_care,skill_maternal_child_nursing,skill_community_health_nursing,skill_mental_health_nursing,skill_nursing_research,vulnerability_score
208,BS Accountancy,0.28781845110513954,0.09767700103339405,0.0959386192501912,0.09803574702777622,0.020708815942721403,0.018859308872300196,0.10475639738716011,0.09877390003548539,0.040662456832319005,0.09077812370096368,0.029991928150322516,0.010874372985043984,0.005124877677182817,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5678
209,BS Accountancy,0.3181850925907662,0.12188634682631641,0.16967459797663603,0.10738076487621838,0.0,0.014527902892828617,0.08151505391568625,0.05228312004740356,0.03355351576772959,0.043767033398945894,0.014534647942425007,0.02016587549359923,0.022526048271444728,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6102
210,BS Accountancy,0.10331247338373238,0.0868732086295471,0.22875758691679188,0.15026746696316112,0.0,0.021364976910286663,0.13448356619478963,0.059987568765283085,0.04433586805088803,0.1413749101041548,0.007094629624913673,0.0,0.022147744456451762,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6282
211,BS Accountancy,0.281026580401369,0.06482401907418868,0.17000930025755262,0.11325664212060423,0.019088341008502492,0.022919955089478417,0.07690080715760605,0.03658717480504112,0.03544114541469909,0.13228745360975167,0.012514278639520903,0.007824055390472769,0.02732024703121301,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5509
212,BS Accountancy,0.2687075417725566,0.11621277060961656,0.12667662709034097,0.16080811031542785,0.0,0.023039407534585832,0.08977244279827973,0.060774646431559484,0.032610761018347284,0.09404040409647918,0.015221076849399051,0.0,0.01213621148340745,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5018
213,BS Accountancy,0.31332090189396655,0.10461616951374059,0.14797514183198873,0.14334775548018922,0.0,0.016050503893910686,0.0937257233297495,0.01760551003984526,0.038379132251597725,0.07958079886919911,0.027049401249691962,0.011646560316087374,0.00670240133003337,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5683
214,BS Accountancy,0.34665023031397363,0.07686568683615083,0.15138963933225613,0.09529246554065678,0.011005674274678419,0.03709283877741602,0.08588954627264725,0.0852306491749981,0.030683283067110375,0.05038406386356481,0.021264722862133746,0.008251199684413948,0.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5723
215,BS Accountancy,0.31625779612058386,0.06631476211364191,0.1616753841041983,0.14072917958408548,0.0,0.025146337944609336,0.08500505107458288,0.06026241420581499,0.02040327125878909,0.10343788575119224,0.013929426426150578,0.006838491416351289,0.0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5542
216,BS Accountancy,0.23047949215845223,0.07299544989757334,0.21700253674070838,0.1407992276594286,0.0,0.022402507972334115,0.07373105663913501,0.03547813615043054,0.026158072036300144,0.1515441674486543,0.029409353296983316,0.0,0.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6558
217,BS Accountancy,0.26046306229092847,0.10780869165381561,0.13447838426478484,0.14646088864756288,0.033624026720459985,0.0,0.08367026074955512,0.06334912165628041,0.038117712407428755,0.08449282180520118,0.03910605193508679,0.001852960351666041,0.006576017517229801,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5949
218,BS Accountancy,0.1925688703284169,0.1499072516404108,0.255772139378996,0.16070331030988028,0.0,2.5071200519079498e-05,0.0536020792136242,0.03547027303598924,0.03438995879712146,0.11166534766188864,0.000524093326131961,0.005371605107021398,0.0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6333
219,BS Accountancy,0.2713233459655261,0.0051801963426549025,0.14402880089006112,0.22175373369029042,0.0,0.03738048774956618,0.11542161134815986,0.054116387429371894,0.04184845019933849,0.0860866032823224,0.0020419024594533907,0.0,0.020818480643255095,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6136
220,BS Accountancy,0.1870317469726868,0.1176204320554791,0.08691616983678291,0.2227161830305356,0.00201192683554847,0.04990820633510036,0.12353956628484276,0.06667729254298797,0.021104313140096746,0.10238041624362956,0.0,0.020093746722309822,0.0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5132
221,BS Accountancy,0.25156097220402335,0.09315812413635569,0.19535729795782814,0.15906099168091878,0.00015103862243185214,0.003946706229800873,0.10881616541893444,0.03296001445677545,0.02247543444682415,0.09117659669883003,0.021936275191669977,0.01940038295560718,0.0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5611
222,BS Accountancy,0.2007231308030473,0.07032143642251654,0.23132502254301918,0.13619439281691004,0.013865355496028854,0.007254824419851546,0.11189853280237093,0.06941799263920495,0.035084434255700285,0.0970896738859416,0.026825203915408703,0.0,0.0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5378
223,BS Accountancy,0.2476877584860603,0.09316472531556638,0.18387242063552933,0.19523462768618474,0.00205374736014668,0.005346328113839095,0.10315343111297594,0.06107678266051707,0.034333396562773115,0.0731944215959862,0.0006714767727675657,0.0002108836976537942,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6092
224,BS Accountancy,0.3351799420543136,0.053375362141018956,0.16301285839303578,0.12592759251633856,0.0,0.024337097991994135,0.04798054668502246,0.07469792222727735,0.06648021261584532,0.10302242639490888,0.0,0.0,0.005986038980245117,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5297
225,BS Accountancy,0.22510394451964358,0.15203283360002612,0.16215966718932942,0.11869174003856016,0.0,0.02373589177929679,0.06980047005461872,0.05264872517785733,0.058017215649236266,0.11396598361005018,0.0,0.02329462907115167,0.0005488993102296612,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6172
226,BS Accountancy,0.2729754234402912,0.09288333682684276,0.13498859761730977,0.20045208892192165,0.0,0.03375347335125123,0.04661006632588084,0.058026531490443706,0.041480507851026055,0.10773171497197691,0.011098259203055807,0.0,0.0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6761
227,BS Accountancy,0.33356830967475454,0.07244710354405141,0.059913176022028655,0.1968136802388574,0.015012116959369102,0.025889206685380788,0.12130835276578228,0.058808727382606306,0.04445950587674004,0.07177982085042953,0.0,0.0,0.0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7441
228,BS Accountancy,0.06698843942869816,0.1572586148657312,0.22995199361922378,0.1373265374270132,0.010061190562798817,0.02915491266431241,0.11448661143171998,0.049096562040299635,0.045482623617110904,0.10870905184791164,0.03154047896975777,0.012779696720244805,0.007163286805177685,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5387
229,BS Accountancy,0.33502422969133105,0.08332134787492351,0.19849601220985133,0.09950667405596254,0.0035299002789049025,0.029362607196227106,0.08171440885964625,0.055463590098079135,0.031773030361667266,0.053269484162071466,0.01687377589793593,0.0029863010899064206,0.008678638223493228,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875
230,BS Accountancy,0.2892570827397827,0.11218743514058573,0.153617038582246,0.14796283805039454,0.0,0.008705116967718014,0.09274981472472209,0.061554044891955983,0.0420584565804202,0.07561880252965991,0.0,0.0022603947174220725,0.014028975075092763,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6832
231,BS Accountancy,0.23943355301056557,0.03585269852458942,0.20372996311872899,0.16048767267927905,0.008523282097013571,0.010870557704697812,0.07567243206413056,0.07377832950852754,0.06890438638270895,0.09910237875155169,0.017964087320902062,0.005680658837304757,0.0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5339
232,BS Accountancy,0.24671359547055605,0.10417157400990618,0.18227915890746166,0.19260047082260523,0.002014055838685071,0.008405796501517218,0.07410434815128175,0.05889228077739031,0.04820671734196629,0.04397601645303847,0.008838880387713573,0.029797105337878296,0.0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5947
233,BS Accountancy,0.25941142521132293,0.09995488671764365,0.14681938850518803,0.1510985057655576,0.0,0.04372004547583908,0.08511191518239779,0.09430250175687657,0.0418085572989385,0.07777277408623587,0.0,0.0,0.0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5635
234,BS Accountancy,0.15435144785938018,0.1502714953314098,0.23487602725175,0.222043692552346,0.0009008274779498522,0.0271762576261781,0.07462219224246305,0.07298584601444351,0.02093314923582324,0.020519265028515844,0.0,0.0,0.021319799379740465,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6794
235,BS Accountancy,0.2483018903152633,0.050275157965566045,0.20943867100893623,0.14738067948654504,0.01692257803222238,0.010024443259142691,0.0840524274088908,0.05276006809960586,0.04725382796854567,0.10072289215024825,0.010705792330191899,0.0,0.022161571974841515,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6126
236,BS Accountancy,0.20965588172181152,0.08782188618542343,0.21446883257064492,0.16987660095806925,0.0,0.030288847267303503,0.06857598895921746,0.03154425894289849,0.03507925514407958,0.12236572173996656,0.020176695662442755,0.010146030848142716,0.0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5693
237,BS Accountancy,0.27790317856428864,0.07913086268736233,0.16756257269076935,0.1986702663218443,0.018184944658944747,0.01847954541657173,0.04706797308523287,0.04618779606310464,0.04588442458567776,0.05287245542425395,0.03814024912563948,0.009252152035052509,0.0006635793412579197,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6489
238,BS Accountancy,0.3539848861839758,0.11696332967177409,0.12207657887810944,0.12805552280275517,0.010406724127091295,0.007912596867159892,0.0804581352720351,0.05160105937159088,0.029470610198717592,0.08810751046847767,0.0027633755750356166,0.004097219010556484,0.0041024515727210225,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6783
239,BS Accountancy,0.2995189582145118,0.06739165787880297,0.11983629102201711,0.14562258491266555,0.0,0.054408606802818026,0.07632094231578941,0.07601428625143045,0.03297304521402349,0.08846908272481033,0.013517841596691546,0.019116955073057572,0.006809747993381687,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5938
240,BS Accountancy,0.26040629669095355,0.08923801233972083,0.13944536601786464,0.1598114393187391,0.0,0.02854618041147338,0.11035247433652459,0.03763131865503244,0.037395590119959826,0.1371733221097317,0.0,0.0,0.0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6033
241,BS Accountancy,0.31610443314095943,0.062249024174581426,0.2157522488563348,0.10163541157439131,0.0,0.014149540973693824,0.06730599438054466,0.05598018506769809,0.04138786803503256,0.09436155578818349,0.00783376591388595,0.0,0.023239972094694795,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5661
242,BS Accountancy,0.3223251415607155,0.05931781149747266,0.1765525421206819,0.1234083978124983,0.015328283079998293,0.01998995950878749,0.10751328000009013,0.04604475531844348,0.04164260403872198,0.0741685773343842,0.0006801371398490418,0.0,0.013028510588357158,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6054
243,BS Accountancy,0.303663370665921,0.09225876550048683,0.11927901394494751,0.15152632646961658,0.014614383493727755,0.03235949208605869,0.07245624936772636,0.05764739950222653,0.07491094294536775,0.06752069485486795,0.0074642470477837225,0.006299114121269456,0.0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6085
244,BS Accountancy,0.308029428959195,0.05012862199784817,0.22462511453699638,0.11973930404317172,0.0033849331629258765,0.026082246204459737,0.09737615838875027,0.031835660106560484,0.04812468700077477,0.09024088191939296,0.0004329636799246355,0.0,0.0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6337
245,BS Accountancy,0.19794735652971265,0.12047366718226199,0.22870902458481923,0.15631328232035965,0.033446628593649795,0.0,0.03598406661494148,0.05594044987760871,0.060491871518058,0.07343159591942827,0.0,0.028976704805136755,0.00828535205402354,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6568
246,BS Accountancy,0.1308756548488584,0.10035049217128013,0.20258629735133254,0.1372834281615388,0.0,0.02486180531088551,0.12036124214065134,0.0344319331267219,0.03952629763992597,0.14220568189213004,0.03399436673685549,0.02476325080381196,0.008759549816008053,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5649
247,BS Accountancy,0.14697259851570474,0.07021143658286594,0.21944905039604323,0.11394741350732125,0.0,0.031727967444577926,0.08611946277477327,0.08663966695395109,0.05007088639830938,0.1178534220595579,0.03313876500593536,0.017136977557076022,0.026732352803883832,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5805
248,BS Accountancy,0.31893704995582395,0.09770982071575678,0.19962738041955874,0.12550537827249392,0.0,0.01894526284605009,0.05484131645245625,0.0220970012104524,0.03371518900935433,0.08715339872856391,0.03192496771339671,0.0,0.009543234676093176,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5951
249,BS Accountancy,0.3226584599413849,0.0919432769594781,0.12549513307396343,0.11296368294864174,0.0,0.013378447706088925,0.08453547791000585,0.053130312866115345,0.05914600455663329,0.09646743596896455,0.02195303742454569,0.016152003292080535,0.002176727352097669,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5892
250,BS Accountancy,0.32591082275606714,0.06656316084825416,0.15957268198001462,0.16489572986904683,0.0,0.014733289700737826,0.05880814212086015,0.04625903700260154,0.01631534422336266,0.11682160113800716,0.023608883942671435,0.0,0.0065113064183765215,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5799
251,BS Accountancy,0.252209590934821,0.04355407259949253,0.17739575223684353,0.15491818990357992,0.017923447827394447,0.042456042587192495,0.08996745242173078,0.07600829266105771,0.03583968892793126,0.06921816459768178,0.021729318076790113,0.018771619474720405,8.367750763903656e-06,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6451
252,BS Accountancy,0.2979806982408399,0.13394884021147735,0.16755510813785807,0.09275139510869719,0.018798799926339812,0.013098668747575329,0.0822068724687666,0.04748292282115552,0.025950769323300926,0.07415003266188148,0.030944900761273517,0.0,0.015130991590834116,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5376
253,BS Accountancy,0.4558425134359567,0.09168911898595947,0.08526083034913112,0.12471088633353866,0.0,0.031473923369393635,0.04142649385089008,0.0388703512915663,0.06464408251840022,0.06608179986516388,0.0,0.0,0.0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.65
254,BS Accountancy,0.24423168987234925,0.05388675560909882,0.1616510831616612,0.17078306628799259,0.0,0.01850608982490148,0.12180606944859937,0.03255992062970765,0.048784038025526534,0.10024557544489751,0.019233185351585542,0.02476459270034418,0.0035479336433357576,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6301
255,BS Accountancy,0.34971085337429436,0.029065663843858162,0.10541667362770309,0.19951833592733295,0.0,0.0,0.07304805295202539,0.07940143600205643,0.03852173174604899,0.08214597479622254,0.013025892860028653,0.009199486739888756,0.02094589813054071,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5775
256,BS Accountancy,0.35812484855011034,0.06965001124819817,0.20513312735988815,0.07438931666470457,0.0,0.03712322061090864,0.09247050669731917,0.062099608407942514,0.02969200791766561,0.06244410624363195,0.008873246299630731,0.0,0.0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.604
257,BS Accountancy,0.34267039676511535,0.10185510571641969,0.1400627100939219,0.14328413806472778,0.011517516179868351,0.005217760824981204,0.0869425327747451,0.05520737352624997,0.043826173282411035,0.056700495061288714,0.008338314201676807,0.0,0.004377483508594076,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5813
258,BS Accountancy,0.23963944728021724,0.09415301494641296,0.17682273012852234,0.08153929278198097,0.0258256534635579,0.011389222462677793,0.09864603230306425,0.03911850320034348,0.05951844385070974,0.15119524302630769,0.015121809005553438,0.007030607550652436,0.0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5668
259,BS Accountancy,0.2602107173447691,0.08343750401981702,0.1749032650445514,0.15534240489260698,0.010286985747047218,0.04818430822228642,0.10976535273724188,0.03230521410159603,0.022996892919597528,0.0799925158722428,0.0,0.015359746571915304,0.007215092526328248,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558
260,BS Accountancy,0.22118282685350413,0.04698574973599729,0.2743954520924123,0.15395417283825735,0.0009038630603929147,0.0333723368933869,0.09100111681163976,0.03259627148840774,0.025554089078328315,0.0983119072321281,0.0,0.013294945027597972,0.008447268887947263,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5329
261,BS Accountancy,0.2377129067735672,0.04324941519894519,0.2335554049536096,0.10485741462232141,0.0188093855565373,0.029990100413030872,0.0962502725462019,0.058352277931809325,0.04974481098097176,0.06388139227924537,0.02955472991552558,0.011961328755188337,0.022080560073046072,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6732
